CODGEO,LIBGEO,NBMENFISC16,NBPERSMENFISC16,MED16,DEP,MED16_quintiles,code_insee_commune_actualise,consommation_energie,estimation_ges,surface_thermique_lot,age_logement,classe_consommation_energie_A,classe_consommation_energie_B,classe_consommation_energie_C,classe_consommation_energie_D,classe_consommation_energie_E,classe_consommation_energie_F,classe_consommation_energie_G,classe_estimation_ges_A,classe_estimation_ges_B,classe_estimation_ges_C,classe_estimation_ges_D,classe_estimation_ges_E,classe_estimation_ges_F,classe_estimation_ges_G,classe_age_Neuf (<5ans),classe_age_Récent (entre 5 et 10 ans),classe_age_Entre 10 et 25 ans,classe_age_Entre 25 et 50 ans,classe_age_Entre 50 et 100 ans,classe_age_Plus de 100 ans,classe_surface_Moins de 30 m2,classe_surface_Entre 30 et 60 m2,classe_surface_Entre 60 et 100 m2,classe_surface_Plus de 100 m2,conso_energie_quintiles_Q1,conso_energie_quintiles_Q2,conso_energie_quintiles_Q3,conso_energie_quintiles_Q4,conso_energie_quintiles_Q5,estimation_ges_quintiles_Q1,estimation_ges_quintiles_Q2,estimation_ges_quintiles_Q3,estimation_ges_quintiles_Q4,estimation_ges_quintiles_Q5,surface_thermique_lot_median,age_logement_median,consommation_energie_median,estimation_ges_median,nombre_dpe
77172,Esmans,360.0,898.5,22556.0,77,Q2,77172,264.159696969697,26.46878787878788,103.30060606060606,33.36363636363637,0.06060606060606061,0.12121212121212122,0.06060606060606061,0.18181818181818182,0.21212121212121213,0.30303030303030304,0.06060606060606061,0.15151515151515152,0.09090909090909091,0.3333333333333333,0.21212121212121213,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.18181818181818182,0.0,0.12121212121212122,0.6363636363636364,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.15151515151515152,0.21212121212121213,0.21212121212121213,0.21212121212121213,0.21212121212121213,85.0,39.0,277.0,20.0,33.0
77173,Étrépilly,291.0,831.5,23500.8,77,Q2,77173,203.37821428571428,22.75,116.31142857142856,36.392857142857146,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.39285714285714285,0.21428571428571427,0.07142857142857142,0.03571428571428571,0.21428571428571427,0.25,0.17857142857142858,0.17857142857142858,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.25,0.35714285714285715,0.07142857142857142,0.10714285714285714,0.0,0.03571428571428571,0.39285714285714285,0.5714285714285714,0.14285714285714285,0.03571428571428571,0.2857142857142857,0.2857142857142857,0.25,0.35714285714285715,0.17857142857142858,0.14285714285714285,0.14285714285714285,0.17857142857142858,108.3,31.5,204.135,11.684999999999999,28.0
77174,Everly,240.0,645.0,20733.5,77,Q1,77174,248.4402380952381,25.22047619047619,113.53880952380953,54.333333333333336,0.023809523809523808,0.047619047619047616,0.047619047619047616,0.38095238095238093,0.2857142857142857,0.21428571428571427,0.0,0.11904761904761904,0.19047619047619047,0.23809523809523808,0.19047619047619047,0.16666666666666666,0.09523809523809523,0.0,0.023809523809523808,0.023809523809523808,0.11904761904761904,0.38095238095238093,0.30952380952380953,0.14285714285714285,0.0,0.047619047619047616,0.35714285714285715,0.5952380952380952,0.023809523809523808,0.047619047619047616,0.23809523809523808,0.3333333333333333,0.35714285714285715,0.19047619047619047,0.19047619047619047,0.16666666666666666,0.21428571428571427,0.23809523809523808,108.93,43.0,232.0,18.0,42.0
77175,Évry-Grégy-sur-Yerre,1003.0,2908.0,27638.277777777777,77,Q4,77175,139.48307692307694,16.99599358974359,110.53150641025641,42.82051282051282,0.17307692307692307,0.3717948717948718,0.09935897435897435,0.14102564102564102,0.14423076923076922,0.05448717948717949,0.016025641025641024,0.25,0.17307692307692307,0.3685897435897436,0.08653846153846154,0.060897435897435896,0.041666666666666664,0.019230769230769232,0.5576923076923077,0.05128205128205128,0.09615384615384616,0.14743589743589744,0.1346153846153846,0.01282051282051282,0.00641025641025641,0.10897435897435898,0.4583333333333333,0.42628205128205127,0.3301282051282051,0.23076923076923078,0.16987179487179488,0.11858974358974358,0.15064102564102563,0.266025641025641,0.3076923076923077,0.22435897435897437,0.13141025641025642,0.07051282051282051,95.38499999999999,1.0,64.55,12.155,312.0
77176,Faremoutiers,1086.0,2867.0,23090.95238095238,77,Q2,77176,190.13828897338405,20.859695817490497,103.1400380228137,36.159695817490494,0.13688212927756654,0.24714828897338403,0.06844106463878327,0.20152091254752852,0.18631178707224336,0.11406844106463879,0.045627376425855515,0.18250950570342206,0.22053231939163498,0.2889733840304182,0.10646387832699619,0.13688212927756654,0.034220532319391636,0.030418250950570342,0.376425855513308,0.030418250950570342,0.10266159695817491,0.3193916349809886,0.12927756653992395,0.04182509505703422,0.022813688212927757,0.09885931558935361,0.4296577946768061,0.44866920152091255,0.24714828897338403,0.1444866920152091,0.1596958174904943,0.18250950570342206,0.2661596958174905,0.22053231939163498,0.3231939163498099,0.1520912547528517,0.17490494296577946,0.12927756653992395,97.0,22.0,174.0,12.81,263.0
77177,Favières,431.0,1095.0,27740.555555555555,77,Q4,77177,221.8138761061947,28.2318407079646,99.43069026548672,86.32035398230089,0.0584070796460177,0.035398230088495575,0.09026548672566372,0.4283185840707965,0.2849557522123894,0.08141592920353982,0.021238938053097345,0.09380530973451327,0.1929203539823009,0.26017699115044246,0.10973451327433628,0.22300884955752212,0.08141592920353982,0.03893805309734513,0.08495575221238938,0.03716814159292035,0.16283185840707964,0.26194690265486725,0.41415929203539825,0.03893805309734513,0.04247787610619469,0.19469026548672566,0.3398230088495575,0.4230088495575221,0.06725663716814159,0.04247787610619469,0.3008849557522124,0.3292035398230089,0.26017699115044246,0.13982300884955753,0.2867256637168142,0.1256637168141593,0.215929203539823,0.23185840707964603,95.0,43.0,216.0,17.0,565.0
77178,Faÿ-lès-Nemours,190.0,521.5,23835.2,77,Q2,77178,171.31777777777776,21.989444444444445,107.62388888888889,20.166666666666668,0.16666666666666666,0.2222222222222222,0.0,0.3333333333333333,0.2777777777777778,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.0,0.1111111111111111,0.16666666666666666,0.0,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.05555555555555555,0.0,0.0,0.05555555555555555,0.4444444444444444,0.5,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.4444444444444444,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.0,0.2777777777777778,100.315,15.5,208.035,12.0,18.0
77179,Féricy,228.0,605.0,27901.42857142857,77,Q4,77179,243.3201123595506,25.54258426966292,113.24157303370787,52.08988764044944,0.06741573033707865,0.011235955056179775,0.16853932584269662,0.2696629213483146,0.30337078651685395,0.11235955056179775,0.06741573033707865,0.11235955056179775,0.2247191011235955,0.2696629213483146,0.12359550561797752,0.1348314606741573,0.10112359550561797,0.033707865168539325,0.0449438202247191,0.11235955056179775,0.056179775280898875,0.1797752808988764,0.5955056179775281,0.011235955056179775,0.02247191011235955,0.12359550561797752,0.2696629213483146,0.5842696629213483,0.06741573033707865,0.02247191011235955,0.2808988764044944,0.2247191011235955,0.4044943820224719,0.2247191011235955,0.2247191011235955,0.16853932584269662,0.20224719101123595,0.1797752808988764,109.75,68.0,228.0,14.0,89.0
77180,Férolles-Attilly,406.0,1180.5,31806.0,77,Q5,77180,235.73571942446043,36.30388489208633,130.48363309352516,56.406474820143885,0.0035971223021582736,0.007194244604316547,0.10431654676258993,0.49280575539568344,0.302158273381295,0.06115107913669065,0.02877697841726619,0.007194244604316547,0.10071942446043165,0.21942446043165467,0.1510791366906475,0.35251798561151076,0.14028776978417265,0.02877697841726619,0.04316546762589928,0.007194244604316547,0.04316546762589928,0.5035971223021583,0.38489208633093525,0.017985611510791366,0.02158273381294964,0.03237410071942446,0.2158273381294964,0.7302158273381295,0.007194244604316547,0.007194244604316547,0.3129496402877698,0.420863309352518,0.2517985611510791,0.02877697841726619,0.1906474820143885,0.11510791366906475,0.30935251798561153,0.35611510791366907,128.025,45.0,219.0,37.0,278.0
77181,Ferrières-en-Brie,1375.0,3389.0,26681.33333333333,77,Q4,77181,119.4484323271665,19.400428432327168,199.59053554040898,13.890944498539435,0.033106134371957155,0.5287244401168452,0.24829600778967867,0.0730282375851996,0.06815968841285297,0.035053554040895815,0.013631937682570594,0.022395326192794548,0.044790652385589096,0.5890944498539435,0.29308666017526774,0.03992210321324245,0.006815968841285297,0.0038948393378773127,0.7974683544303798,0.021421616358325218,0.03700097370983447,0.03700097370983447,0.09931840311587146,0.007789678675754625,0.35150925024342744,0.33787731256085685,0.13339824732229796,0.17721518987341772,0.11392405063291139,0.6222005842259006,0.11879259980525804,0.05258033106134372,0.09250243427458617,0.03018500486854917,0.14118792599805258,0.5258033106134372,0.2872444011684518,0.01557935735150925,41.36,0.0,82.43,16.84,1027.0
77182,La Ferté-Gaucher,1969.0,4559.0,17400.0,77,Q1,77182,237.7174226804124,23.43020618556701,81.46079037800688,28.49828178694158,0.12714776632302405,0.0859106529209622,0.03436426116838488,0.24054982817869416,0.30584192439862545,0.16838487972508592,0.037800687285223365,0.13058419243986255,0.27835051546391754,0.2852233676975945,0.10309278350515463,0.0859106529209622,0.06529209621993128,0.05154639175257732,0.21305841924398625,0.07216494845360824,0.23367697594501718,0.36082474226804123,0.1134020618556701,0.006872852233676976,0.024054982817869417,0.27835051546391754,0.5257731958762887,0.1718213058419244,0.1718213058419244,0.041237113402061855,0.13745704467353953,0.24054982817869416,0.40893470790378006,0.18900343642611683,0.35738831615120276,0.15120274914089346,0.14776632302405499,0.15463917525773196,79.19,24.0,239.0,12.65,291.0
77183,La Ferté-sous-Jouarre,4045.0,9382.5,19402.666666666668,77,Q1,77183,176.2222922636103,23.277736389684815,97.46229226361031,39.53868194842407,0.06017191977077364,0.17478510028653296,0.31805157593123207,0.1833810888252149,0.14326647564469913,0.09169054441260745,0.02865329512893983,0.21203438395415472,0.1318051575931232,0.1489971346704871,0.3524355300859599,0.08595988538681948,0.03151862464183381,0.03724928366762178,0.2836676217765043,0.011461318051575931,0.11461318051575932,0.44126074498567336,0.07449856733524356,0.07449856733524356,0.025787965616045846,0.18624641833810887,0.5272206303724928,0.2607449856733524,0.12320916905444126,0.25787965616045844,0.24355300859598855,0.17765042979942694,0.1977077363896848,0.22349570200573066,0.1833810888252149,0.08882521489971347,0.38968481375358166,0.11461318051575932,83.0,38.0,138.06,22.66,349.0
77184,Flagy,250.0,673.5,23288.571428571428,77,Q2,77184,211.67999999999998,18.47952380952381,108.28714285714287,29.38095238095238,0.0,0.2857142857142857,0.19047619047619047,0.3333333333333333,0.0,0.09523809523809523,0.09523809523809523,0.3333333333333333,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.0,0.3333333333333333,0.047619047619047616,0.09523809523809523,0.2857142857142857,0.23809523809523808,0.0,0.047619047619047616,0.047619047619047616,0.3333333333333333,0.5714285714285714,0.047619047619047616,0.2857142857142857,0.2857142857142857,0.19047619047619047,0.19047619047619047,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.19047619047619047,0.14285714285714285,101.4,28.0,161.0,10.78,21.0
77185,Fleury-en-Bière,249.0,650.0,30929.33333333333,77,Q5,77185,248.9059090909091,37.49636363636363,148.82545454545453,36.90909090909091,0.045454545454545456,0.045454545454545456,0.2727272727272727,0.09090909090909091,0.3181818181818182,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.4090909090909091,0.22727272727272727,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.045454545454545456,0.045454545454545456,0.3181818181818182,0.18181818181818182,0.4090909090909091,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.4090909090909091,0.2727272727272727,137.5,41.0,247.27499999999998,31.619999999999997,22.0
77186,Fontainebleau,6791.0,14121.5,24606.666666666668,77,Q3,77186,291.313963099631,51.087907749077495,88.37760516605167,86.67195571955719,0.06383763837638376,0.3107011070110701,0.09446494464944649,0.18118081180811807,0.21918819188191882,0.09446494464944649,0.03616236162361624,0.05461254612546126,0.12287822878228782,0.43763837638376385,0.11881918819188192,0.13985239852398523,0.0952029520295203,0.03099630996309963,0.13321033210332103,0.007749077490774908,0.05129151291512915,0.4151291512915129,0.32767527675276753,0.06494464944649446,0.16014760147601476,0.25018450184501845,0.4025830258302583,0.18708487084870848,0.10848708487084871,0.3088560885608856,0.14317343173431735,0.1940959409594096,0.24538745387453875,0.08081180811808118,0.22398523985239852,0.3162361623616236,0.16789667896678967,0.211070110701107,67.2,41.0,168.15,15.34,2710.0
77187,Fontaine-Fourches,217.0,540.0,19135.483870967742,77,Q1,77187,291.75722222222225,39.614444444444445,113.59277777777778,45.44444444444444,0.0,0.1111111111111111,0.0,0.2777777777777778,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.0,0.1111111111111111,0.5,0.3333333333333333,0.0,0.0,0.0,0.3888888888888889,0.6111111111111112,0.0,0.1111111111111111,0.1111111111111111,0.3888888888888889,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.3333333333333333,114.07,44.0,255.48000000000002,25.0,18.0
77188,Fontaine-le-Port,401.0,976.0,28592.8,77,Q5,77188,234.44551724137932,34.01586206896552,119.62482758620689,34.275862068965516,0.10344827586206896,0.034482758620689655,0.20689655172413793,0.1724137931034483,0.3793103448275862,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.2413793103448276,0.13793103448275862,0.20689655172413793,0.034482758620689655,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.4827586206896552,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.27586206896551724,0.5862068965517241,0.10344827586206896,0.034482758620689655,0.3448275862068966,0.13793103448275862,0.3793103448275862,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.3103448275862069,0.3103448275862069,118.0,43.0,216.42,30.0,29.0
77190,Fontains,106.0,247.5,24975.0,77,Q3,77190,320.230625,36.583125,116.861875,295.4375,0.0,0.0,0.0625,0.25,0.375,0.1875,0.125,0.0,0.0,0.375,0.125,0.25,0.25,0.0,0.0,0.0,0.0625,0.375,0.4375,0.125,0.0,0.0625,0.3125,0.625,0.0,0.0,0.1875,0.1875,0.625,0.0,0.125,0.25,0.25,0.375,110.985,51.5,279.305,36.16,16.0
77191,Fontenailles,391.0,1091.5,24687.222222222223,77,Q3,77191,167.8568085106383,16.390212765957447,112.94021276595744,22.085106382978722,0.19148936170212766,0.23404255319148937,0.06382978723404255,0.2553191489361702,0.19148936170212766,0.0425531914893617,0.02127659574468085,0.3829787234042553,0.1702127659574468,0.14893617021276595,0.10638297872340426,0.14893617021276595,0.0425531914893617,0.0,0.44680851063829785,0.06382978723404255,0.06382978723404255,0.3404255319148936,0.0851063829787234,0.0,0.02127659574468085,0.02127659574468085,0.2978723404255319,0.6595744680851063,0.2978723404255319,0.1276595744680851,0.1702127659574468,0.23404255319148937,0.1702127659574468,0.48936170212765956,0.1702127659574468,0.0425531914893617,0.19148936170212766,0.10638297872340426,110.0,10.0,174.67,7.33,47.0
77192,Fontenay-Trésigny,2145.0,5472.0,22695.714285714286,77,Q2,77192,163.5349712643678,23.57577586206897,91.80162356321839,19.919540229885058,0.10344827586206896,0.28735632183908044,0.13218390804597702,0.2744252873563218,0.11494252873563218,0.06321839080459771,0.02442528735632184,0.13936781609195403,0.11781609195402298,0.36637931034482757,0.14511494252873564,0.19827586206896552,0.014367816091954023,0.01867816091954023,0.41235632183908044,0.05028735632183908,0.1867816091954023,0.2672413793103448,0.06465517241379311,0.01867816091954023,0.033045977011494254,0.2801724137931034,0.514367816091954,0.1724137931034483,0.21551724137931033,0.1867816091954023,0.20402298850574713,0.24568965517241378,0.14798850574712644,0.15804597701149425,0.21982758620689655,0.24856321839080459,0.1810344827586207,0.1925287356321839,75.0,17.0,138.6,15.57,696.0
77193,Forfry,79.0,233.0,28673.92857142857,77,Q5,77193,174.0490909090909,10.088181818181818,95.6809090909091,28.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.0,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.0,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,91.6,8.0,218.21,9.63,11.0
77194,Forges,143.0,391.0,22899.33333333333,77,Q2,77194,150.76333333333332,12.110000000000001,109.958,23.466666666666665,0.0,0.4,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.4,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.4,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667,0.3333333333333333,0.6,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.2,0.06666666666666667,0.5333333333333333,0.2,0.06666666666666667,0.2,0.0,101.63,11.0,141.0,7.0,15.0
77195,Fouju,202.0,564.5,26125.23809523809,77,Q4,77195,212.57777777777778,24.92222222222222,106.0562962962963,32.666666666666664,0.07407407407407407,0.18518518518518517,0.14814814814814814,0.18518518518518517,0.2222222222222222,0.18518518518518517,0.0,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.3333333333333333,0.0,0.037037037037037035,0.4074074074074074,0.18518518518518517,0.037037037037037035,0.0,0.07407407407407407,0.5555555555555556,0.37037037037037035,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.2222222222222222,0.37037037037037035,0.2222222222222222,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.18518518518518517,94.54,29.0,207.0,14.46,27.0
77196,Fresnes-sur-Marne,319.0,898.5,26656.0,77,Q4,77196,171.25847826086957,25.28608695652174,105.18478260869566,31.565217391304348,0.043478260869565216,0.2391304347826087,0.10869565217391304,0.41304347826086957,0.15217391304347827,0.043478260869565216,0.0,0.1956521739130435,0.2826086956521739,0.10869565217391304,0.08695652173913043,0.21739130434782608,0.08695652173913043,0.021739130434782608,0.45652173913043476,0.043478260869565216,0.1956521739130435,0.06521739130434782,0.10869565217391304,0.13043478260869565,0.0,0.17391304347826086,0.3695652173913043,0.45652173913043476,0.13043478260869565,0.15217391304347827,0.32608695652173914,0.2826086956521739,0.10869565217391304,0.2826086956521739,0.2391304347826087,0.06521739130434782,0.17391304347826086,0.2391304347826087,94.6,10.5,179.26,11.61,46.0
77197,Frétoy,56.0,165.0,24105.217391304348,77,Q2,77197,167.78428571428572,22.57428571428571,145.7057142857143,43.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,150.0,45.0,178.82,8.75,7.0
77198,Fromont,91.0,233.5,24741.0,77,Q3,77198,259.3175,41.8475,125.3125,65.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.25,0.75,0.0,0.0,0.5,0.0,0.5,0.25,0.25,0.0,0.0,0.5,123.125,67.0,247.995,31.045,4.0
77199,Fublaines,492.0,1368.5,23293.04347826087,77,Q2,77199,168.2179411764706,15.943235294117649,113.83029411764706,20.764705882352942,0.29411764705882354,0.23529411764705882,0.029411764705882353,0.14705882352941177,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.4117647058823529,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.5588235294117647,0.0,0.11764705882352941,0.20588235294117646,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.35294117647058826,0.5294117647058824,0.38235294117647056,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.20588235294117646,0.35294117647058826,0.3235294117647059,0.20588235294117646,0.029411764705882353,0.08823529411764706,102.36,0.0,66.545,11.275,34.0
77200,Garentreville,42.0,102.0,26389.444444444445,77,Q4,77200,169.4425,7.465,95.5,30.0,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.25,0.25,0.75,0.0,0.25,0.0,0.0,99.1,3.5,142.58,5.065,4.0
77201,Gastins,258.0,687.0,23706.19047619048,77,Q2,77201,238.12642857142856,22.880357142857143,96.11678571428571,62.82142857142857,0.07142857142857142,0.21428571428571427,0.10714285714285714,0.10714285714285714,0.2857142857142857,0.10714285714285714,0.10714285714285714,0.2857142857142857,0.14285714285714285,0.17857142857142858,0.25,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.25,0.0,0.07142857142857142,0.39285714285714285,0.17857142857142858,0.10714285714285714,0.03571428571428571,0.10714285714285714,0.5,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.35714285714285715,0.10714285714285714,0.14285714285714285,0.25,0.14285714285714285,86.75,44.5,230.985,18.435000000000002,28.0
77202,La Genevraye,302.0,793.0,23468.0,77,Q2,77202,249.1184,32.11776,110.13004,52.688,0.096,0.1,0.076,0.224,0.276,0.14,0.088,0.172,0.132,0.232,0.152,0.132,0.076,0.104,0.136,0.036,0.12,0.26,0.42,0.028,0.008,0.128,0.34,0.524,0.136,0.072,0.172,0.232,0.388,0.184,0.22,0.136,0.188,0.272,103.875,43.0,231.57999999999998,18.0,250.0
77203,Germigny-l'Évêque,525.0,1357.5,27910.666666666668,77,Q4,77203,234.07000000000002,36.69766666666667,146.546,43.13333333333333,0.03333333333333333,0.13333333333333333,0.1,0.23333333333333334,0.36666666666666664,0.06666666666666667,0.06666666666666667,0.23333333333333334,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.1,0.5,0.16666666666666666,0.1,0.0,0.03333333333333333,0.23333333333333334,0.7333333333333333,0.06666666666666667,0.13333333333333333,0.23333333333333334,0.23333333333333334,0.3333333333333333,0.23333333333333334,0.13333333333333333,0.23333333333333334,0.1,0.3,127.5,38.5,231.785,15.45,30.0
77204,Germigny-sous-Coulombs,76.0,207.0,22135.23809523809,77,Q1,77204,313.36,25.352,166.9,196.4,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.4,0.6,0.0,0.2,0.2,0.2,0.4,0.0,0.2,0.4,0.4,0.0,175.0,42.0,239.92,19.17,5.0
77205,Gesvres-le-Chapitre,44.0,147.5,27178.33333333333,77,Q4,77205,207.58,12.99,134.16666666666666,50.166666666666664,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,137.5,35.5,177.45499999999998,9.75,6.0
77206,Giremoutiers,62.0,173.5,22820.8,77,Q2,77206,179.235625,8.05875,115.83875,16.0,0.0625,0.25,0.0625,0.5625,0.0,0.0,0.0625,0.5625,0.125,0.25,0.0625,0.0,0.0,0.0,0.25,0.1875,0.375,0.125,0.0625,0.0,0.0,0.0,0.3125,0.6875,0.125,0.1875,0.25,0.375,0.0625,0.5625,0.3125,0.0625,0.0625,0.0,104.0,12.0,188.935,3.92,16.0
77207,Gironville,61.0,166.0,20941.166666666664,77,Q1,77207,179.6342857142857,31.947142857142858,114.73571428571428,31.571428571428573,0.2857142857142857,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,119.08,39.0,242.49,14.95,7.0
77208,Gouaix,526.0,1394.5,20950.0,77,Q1,77208,251.86951923076924,33.435192307692304,106.54961538461538,50.625,0.04807692307692308,0.019230769230769232,0.10576923076923077,0.3173076923076923,0.3173076923076923,0.11538461538461539,0.07692307692307693,0.09615384615384616,0.11538461538461539,0.20192307692307693,0.21153846153846154,0.17307692307692307,0.1346153846153846,0.0673076923076923,0.0673076923076923,0.009615384615384616,0.09615384615384616,0.4230769230769231,0.3076923076923077,0.09615384615384616,0.009615384615384616,0.08653846153846154,0.41346153846153844,0.49038461538461536,0.057692307692307696,0.019230769230769232,0.25,0.27884615384615385,0.3942307692307692,0.125,0.125,0.17307692307692307,0.2980769230769231,0.27884615384615385,100.0,43.0,237.04500000000002,29.5,104.0
77209,Gouvernes,435.0,1132.0,31856.0,77,Q5,77209,236.08787234042555,26.609574468085107,139.5212765957447,30.46808510638298,0.1276595744680851,0.06382978723404255,0.1276595744680851,0.14893617021276595,0.2553191489361702,0.2553191489361702,0.02127659574468085,0.1702127659574468,0.0851063829787234,0.2765957446808511,0.23404255319148937,0.1276595744680851,0.06382978723404255,0.0425531914893617,0.14893617021276595,0.06382978723404255,0.23404255319148937,0.40425531914893614,0.1276595744680851,0.02127659574468085,0.0851063829787234,0.14893617021276595,0.1702127659574468,0.5957446808510638,0.14893617021276595,0.06382978723404255,0.2127659574468085,0.2127659574468085,0.3617021276595745,0.1702127659574468,0.1702127659574468,0.19148936170212766,0.2765957446808511,0.19148936170212766,122.3,28.0,243.83,20.31,47.0
77210,La Grande-Paroisse,1063.0,2731.0,22796.11111111111,77,Q2,77210,202.71202020202023,20.894141414141416,102.75767676767677,47.121212121212125,0.06060606060606061,0.23232323232323232,0.050505050505050504,0.29292929292929293,0.1919191919191919,0.16161616161616163,0.010101010101010102,0.29292929292929293,0.1414141414141414,0.24242424242424243,0.10101010101010101,0.13131313131313133,0.06060606060606061,0.030303030303030304,0.31313131313131315,0.04040404040404041,0.12121212121212122,0.36363636363636365,0.1414141414141414,0.020202020202020204,0.020202020202020204,0.06060606060606061,0.5252525252525253,0.3939393939393939,0.10101010101010101,0.21212121212121213,0.16161616161616163,0.2727272727272727,0.25252525252525254,0.3434343434343434,0.25252525252525254,0.09090909090909091,0.15151515151515152,0.16161616161616163,92.0,27.0,204.0,12.0,99.0
